case_id,model_id,model_revision,selected_layer,row,B,L,component,boundary,Q_S,Q_R,RI,tile_evaluations,matrix_N_K_per_copy,copies,valid_resident_bytes,allocated_tile_bytes,resident_tiles,operator_shared_input_overlap_removed,initial_KV_tokens,final_KV_tokens,initial_valid_resident_bytes,appended_tokens,append,directory,results_path,results_sha256,delivery_revision,delivery_sha256,json_pointer
mimo_v25_pro/ffn_or_moe/64,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,64,,down,ports,6291456,12582912,1/2,49152,"[6144,2048]",1,12582912,12582912,768,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/16/result/parts/down/ports
mimo_v25_pro/ffn_or_moe/64,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,64,,down,operator,131072,12582912,1/96,,"[6144,2048]",1,12582912,12582912,768,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/16/result/parts/down/operator
mimo_v25_pro/ffn_or_moe/512,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,512,,total,ports,150994944,37748736,4,1179648,,,37748736,37748736,2304,3145728,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/17/result/ports
mimo_v25_pro/ffn_or_moe/512,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,512,,total,operator,4194304,37748736,1/9,,,,37748736,37748736,2304,3145728,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/17/result/operator
mimo_v25_pro/ffn_or_moe/512,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,512,,gate,ports,50331648,12582912,4,393216,"[2048,6144]",1,12582912,12582912,768,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/17/result/parts/gate/ports
mimo_v25_pro/ffn_or_moe/512,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,512,,gate,operator,3145728,12582912,1/4,,"[2048,6144]",1,12582912,12582912,768,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/17/result/parts/gate/operator
mimo_v25_pro/ffn_or_moe/512,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,512,,up,ports,50331648,12582912,4,393216,"[2048,6144]",1,12582912,12582912,768,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/17/result/parts/up/ports
mimo_v25_pro/ffn_or_moe/512,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,512,,up,operator,3145728,12582912,1/4,,"[2048,6144]",1,12582912,12582912,768,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/17/result/parts/up/operator
mimo_v25_pro/ffn_or_moe/512,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,512,,down,ports,50331648,12582912,4,393216,"[6144,2048]",1,12582912,12582912,768,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/17/result/parts/down/ports
mimo_v25_pro/ffn_or_moe/512,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,ffn_or_moe,512,,down,operator,1048576,12582912,1/12,,"[6144,2048]",1,12582912,12582912,768,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/17/result/parts/down/operator
mimo_v25_pro/attention_prefill/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,1024,total,ports,180420608,2621440,2753/40,1769472,,,2621440,3145728,192,0,0,1024,0,1024,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/30/result/ports
mimo_v25_pro/attention_prefill/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,1024,total,operator,92340224,2621440,1409/40,,,,2621440,3145728,192,0,0,1024,0,1024,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/30/result/operator
mimo_v25_pro/attention_prefill/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,1024,QK,ports,113246208,1572864,72,1179648,"[1024,192]",8,1572864,2097152,128,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":16384,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/30/result/parts/QK/ports
mimo_v25_pro/attention_prefill/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,1024,QK,operator,25165824,1572864,16,,"[1024,192]",8,1572864,2097152,128,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":16384,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/30/result/parts/QK/operator
mimo_v25_pro/attention_prefill/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,1024,AV,ports,67174400,1048576,1025/16,589824,"[128,1024]",8,1048576,1048576,64,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8192,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/30/result/parts/AV/ports
mimo_v25_pro/attention_prefill/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,1024,AV,operator,67174400,1048576,1025/16,,"[128,1024]",8,1048576,1048576,64,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8192,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/30/result/parts/AV/operator
mimo_v25_pro/attention_prefill/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,16384,total,ports,43152048128,41943040,41153/40,405798912,,,41943040,50331648,3072,0,0,16384,0,16384,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/31/result/ports
mimo_v25_pro/attention_prefill/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,16384,total,operator,17583570944,41943040,16769/40,,,,41943040,50331648,3072,0,0,16384,0,16384,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/31/result/operator
mimo_v25_pro/attention_prefill/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,16384,QK,ports,25971130368,25165824,1032,270532608,"[16384,192]",8,25165824,33554432,2048,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":262144,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/31/result/parts/QK/ports
mimo_v25_pro/attention_prefill/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,16384,QK,operator,402653184,25165824,16,,"[16384,192]",8,25165824,33554432,2048,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":262144,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/31/result/parts/QK/operator
mimo_v25_pro/attention_prefill/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,16384,AV,ports,17180917760,16777216,16385/16,135266304,"[128,16384]",8,16777216,16777216,1024,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":131072,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/31/result/parts/AV/ports
mimo_v25_pro/attention_prefill/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,16384,AV,operator,17180917760,16777216,16385/16,,"[128,16384]",8,16777216,16777216,1024,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":131072,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/31/result/parts/AV/operator
mimo_v25_pro/attention_prefill/131072,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,131072,total,ports,2750398070784,335544320,327873/40,25794969600,,,335544320,402653184,24576,0,0,131072,0,131072,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/32/result/ports
mimo_v25_pro/attention_prefill/131072,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,131072,total,operator,1102741241856,335544320,131457/40,,,,335544320,402653184,24576,0,0,131072,0,131072,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/32/result/operator
mimo_v25_pro/attention_prefill/131072,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,131072,QK,ports,1650878054400,201326592,8200,17196646400,"[131072,192]",8,201326592,268435456,16384,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":2097152,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/32/result/parts/QK/ports
mimo_v25_pro/attention_prefill/131072,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,131072,QK,operator,3221225472,201326592,16,,"[131072,192]",8,201326592,268435456,16384,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":2097152,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/32/result/parts/QK/operator
mimo_v25_pro/attention_prefill/131072,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,131072,AV,ports,1099520016384,134217728,131073/16,8598323200,"[128,131072]",8,134217728,134217728,8192,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":1048576,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/32/result/parts/AV/ports
mimo_v25_pro/attention_prefill/131072,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_prefill,,131072,AV,operator,1099520016384,134217728,131073/16,,"[128,131072]",8,134217728,134217728,8192,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":1048576,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/32/result/parts/AV/operator
mimo_v25_pro/attention_decode/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,1024,total,ports,327680,2560,128,3072,,,2621440,3145728,192,0,1023,1024,2618880,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/33/result/ports
mimo_v25_pro/attention_decode/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,1024,total,operator,155648,2560,304/5,,,,2621440,3145728,192,0,1023,1024,2618880,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/33/result/operator
mimo_v25_pro/attention_decode/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,1024,QK,ports,196608,1536,128,2048,"[1024,192]",8,1572864,2097152,128,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":16,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/33/result/parts/QK/ports
mimo_v25_pro/attention_decode/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,1024,QK,operator,24576,1536,16,,"[1024,192]",8,1572864,2097152,128,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":16,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/33/result/parts/QK/operator
mimo_v25_pro/attention_decode/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,1024,AV,ports,131072,1024,128,1024,"[128,1024]",8,1048576,1048576,64,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/33/result/parts/AV/ports
mimo_v25_pro/attention_decode/1024,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,1024,AV,operator,131072,1024,128,,"[128,1024]",8,1048576,1048576,64,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/33/result/parts/AV/operator
mimo_v25_pro/attention_decode/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,16384,total,ports,5242880,2560,2048,49152,,,41943040,50331648,3072,0,16383,16384,41940480,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/34/result/ports
mimo_v25_pro/attention_decode/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,16384,total,operator,2121728,2560,4144/5,,,,41943040,50331648,3072,0,16383,16384,41940480,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/34/result/operator
mimo_v25_pro/attention_decode/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,16384,QK,ports,3145728,1536,2048,32768,"[16384,192]",8,25165824,33554432,2048,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":16,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/34/result/parts/QK/ports
mimo_v25_pro/attention_decode/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,16384,QK,operator,24576,1536,16,,"[16384,192]",8,25165824,33554432,2048,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,64]],""logical_slice_write_events"":16,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":16,""valid_write_bytes_per_token"":1536}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/34/result/parts/QK/operator
mimo_v25_pro/attention_decode/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,16384,AV,ports,2097152,1024,2048,16384,"[128,16384]",8,16777216,16777216,1024,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/34/result/parts/AV/ports
mimo_v25_pro/attention_decode/16384,mimo_v25_pro,21d1ecfecd7bd70f31be25ca49d7edd21f003659,7,attention_decode,,16384,AV,operator,2097152,1024,2048,,"[128,16384]",8,16777216,16777216,1024,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/34/result/parts/AV/operator
